YearMonth,YearNbr,MonthNbr,LocationId,LocationName,EmployeeId,Title,StaffMember,TotalSales,BonusPaid,GrossWages,HealthPlanPaid,ParkingSubsPaid,TransportSubsPaid,TrainingSubsPaid,EmployerPensionPaid
20159,2015,9,239,Munich Discount Store,256,Sales Specialist,Karin Zimprich,16804,369.688,3234,48.51,,25,25,242.55
20159,2015,9,240,Amsterdam Discount Store,257,Sales Specialist,Jeff Ford,12032.631,264.717882,3234,48.51,,25,25,242.55
20159,2015,9,241,Copenhagen Discount Store,258,Sales Specialist,Aziz Hassouneh,18657.46,410.46412,3486,52.29,,25,25,261.45
20159,2015,9,242,Stockholm Discount Store,259,Sales Specialist,Diane Forsyth,12047.017,204.799289,2502.5,37.5375,,25,25,187.6875
20159,2015,9,243,Madrid Discount Store,260,Sales Specialist,Arno Harteveld,18297.442,311.056514,2697.5,40.4625,,25,25,202.3125
20159,2015,9,244,Ljubljana Discount Store,261,Sales Specialist,Soren Francker,7558.62,128.49654,2502.5,37.5375,,25,25,187.6875
20159,2015,9,245,Bucharest Discount Store,262,Sales Specialist,Mark Harrington,2829.85,48.10745,2697.5,40.4625,,25,25,202.3125
20159,2015,9,246,Berne Discount Store,263,Sales Specialist,Joel Frauenheim,3545.083,60.266411,2502.5,37.5375,,25,25,187.6875
20159,2015,9,247,Warsaw Discount Store,264,Sales Specialist,Eran Harel,8892.32,195.63104,3234,48.51,,25,25,242.55
20159,2015,9,248,Valletta Discount Store,265,Sales Specialist,Victor Freitas,13850.912,304.720064,3234,48.51,,25,25,242.55
20159,2015,9,249,Dublin Discount Store,266,Sales Specialist,Claus Hansen,12672.13,253.4426,2849,42.735,,25,25,213.675
20159,2015,9,250,Athens Discount Store,267,Sales Specialist,Gabe Frost,15739.642,346.272124,3234,48.51,,25,25,242.55
20159,2015,9,251,Singapore Discount Store,268,Sales Specialist,Jim Hance,30359.9,667.9178,3486,52.29,,25,25,261.45
20159,2015,9,255,New Delhi Discount Store,269,Sales Specialist,Kari Furse,49169.7,835.8849,2502.5,37.5375,,25,25,187.6875
20159,2015,9,256,Mumbai Discount Store,270,Sales Specialist,David Hamilton,30133.1,512.2627,2502.5,37.5375,,25,25,187.6875
20159,2015,9,257,Kolkata Discount Store,271,Sales Specialist,Mike Gahrns,41297.3,908.5406,3234,48.51,,25,25,242.55
20159,2015,9,292,Thimphu No.2 Discount Store,272,Sales Specialist,Sara Smith,52779.3,897.2481,2502.5,37.5375,,25,25,187.6875
20159,2015,9,259,Hong Kong No.1 Discount Store,273,Sales Specialist,Janet Galore,22814,456.28,2849,42.735,,25,25,213.675
20159,2015,9,260,Tehran No.1 Discount Store,274,Sales Specialist,Adina Hagege,28288.3,565.766,3071,46.065,,25,25,230.325
20159,2015,9,262,Bangkok No.1 Discount Store,276,Sales Specialist,Mary Andersen,26471.5,529.43,2849,42.735,,25,25,213.675
20159,2015,9,297,Moscow  No.2 Discount Store,277,Sales Specialist,Martin Jones,65194,1108.298,2502.5,37.5375,,25,25,187.6875
20159,2015,9,298,Ashgabat  No.2 Discount Store,278,Sales Specialist,Solly Jones,47218.9,802.7213,2502.5,37.5375,,25,25,187.6875
20159,2015,9,265,Islamabad No.1 Discount Store,279,Sales Specialist,Davide Garghentini,36261.1,616.4387,2697.5,40.4625,,25,25,202.3125
20159,2015,9,267,Tokyo No.1 Discount Store,281,Sales Specialist,Inbar Gazit,32379.7,647.594,3071,46.065,,25,25,230.325
20159,2015,9,269,Yokohama Discount Store,282,Sales Specialist,Seth Grossman,29764.9,506.0033,2697.5,40.4625,,25,25,202.3125
20159,2015,9,270,Osaka No.1 Discount Store,283,Sales Specialist,Christa Geller,20038.6,340.6562,2697.5,40.4625,,25,25,202.3125
20159,2015,9,271,Nagoya Discount Store,284,Sales Specialist,Carlos Grilo,36868,811.096,3486,52.29,,25,25,261.45
20159,2015,9,272,Sapporo Discount Store,285,Sales Specialist,Tom Getzinger,67129.1,1476.8402,3486,52.29,,25,25,261.45
20159,2015,9,273,Kyoto Discount Store,286,Sales Specialist,Kirk Gregersen,17993.7,395.8614,3486,52.29,,25,25,261.45
20159,2015,9,274,Seoul Discount Store,287,Sales Specialist,Leo Giakoumakis,18485.6,406.6832,3234,48.51,,25,25,242.55
20159,2015,9,275,Busan Discount Store,288,Sales Specialist,Nikolay Grachev,28805.6,489.6952,2502.5,37.5375,,25,25,187.6875
20159,2015,9,276,Bishkek Discount Store,289,Sales Specialist,Enrique Gil,40964.4,819.288,2849,42.735,,25,25,213.675
20159,2015,9,277,Shanghai No.1 Discount Store,290,Sales Specialist,Mojca Gostincar,19297.8,328.0626,2502.5,37.5375,,25,25,187.6875
20159,2015,9,278,Urumqi Discount Store,291,Sales Specialist,Eric Gilmore,52259.5,1149.709,3234,48.51,,25,25,242.55
20159,2015,9,279,Beijing Discount Store,292,Sales Specialist,Nuria Gonzalez,25144.5,553.179,3234,48.51,,25,25,242.55
20159,2015,9,280,Guangzhou Discount Store,293,Sales Specialist,Stuart Glasson,23348.9,396.9313,2502.5,37.5375,,25,25,187.6875
20159,2015,9,253,Sydney No.1 Discount Store,294,Sales Specialist,Daniel Goldschmidt,29577.4,502.8158,2600,39,,25,25,195
20159,2015,9,254,Yerevan Discount Store,295,Sales Specialist,Gerhard Goeschl,63309.5,1076.2615,2502.5,37.5375,,25,25,187.6875
20159,2015,9,252,Canberra Discount Store,296,Sales Specialist,Jossef Goldberg,33799.8,574.5966,2600,39,,25,25,195
20159,2015,9,2,Seattle No.2 Discount Store,350,Sales Specialist,Roy Admans,4513.125,76.723125,2600,39,,25,25,195
20159,2015,9,31,Greeley No.2 Discount Store,573,Sales Specialist,Fred Jones,32273.504,645.47008,2960,44.4,,25,25,222
20159,2015,9,35,Denver No.2 Discount Store,653,Sales Specialist,Kim Stephens,6786.16,159.47476,4400,66,,25,25,330
20159,2015,9,36,Denver No.3 Discount Store,655,Sales Specialist,James French,3550.758,83.442813,4400,66,,25,25,330
20159,2015,9,37,Boulder Discount Store,664,Sales Specialist,Ollie Zimms,9053.21,153.90457,2600,39,,25,25,195
20159,2015,9,48,Milwaukee No.2 Discount Store,752,Sales Specialist,Tony Spanner,24420.38,573.87893,4400,66,,25,25,330
20159,2015,9,47,Milwaukee No.1 Discount Store,753,Area Manager,Antonio Bermejo,12710.405,298.6945175,4400,66,35,,25,374
20159,2015,9,49,Milwaukee No.3 Discount Store,754,Sales Specialist,Shelly Lange,19088.552,448.580972,4400,66,,25,25,330
20159,2015,9,50,Waukesha No.1 Discount Store,762,Sales Specialist,Robert Zare,18988.956,417.757032,3360,50.4,,25,25,252
20159,2015,9,55,Germantown Discount Store,771,Sales Specialist,Michael Berroth,11222.984,190.790728,2600,39,,25,25,195
20159,2015,9,65,Racine No.2 Discount Store,876,Sales Specialist,Corinna Bolender,13937.96,306.63512,3360,50.4,,25,25,252
20159,2015,9,66,Houston No.1 Discount Store,886,Area Manager,Fabricio Noriega,31033.2,729.2802,4400,66,35,,25,374
20159,2015,9,67,Houston No.2 Discount Store,887,Sales Specialist,Henri Encini,12307.664,289.230104,4400,66,,25,25,330
20159,2015,9,68,Houston No.3 Discount Store,888,Sales Specialist,Stephan Smith,11008.428,258.698058,4400,66,,25,25,330
20159,2015,9,69,Houston No.4 Discount Store,889,Sales Specialist,Henri Noah,15152.55,356.084925,4400,66,,25,25,330
20159,2015,9,76,Beaumont No.1 Discount Store,952,Sales Specialist,Marc Boyer,22523.7,382.9029,2600,39,,25,25,195
20159,2015,9,183,Anchorage Discount Store,1111,Sales Specialist,Chris Smithers,16785.961,335.71922,2960,44.4,,25,25,222
20159,2015,9,102,Miami No.2 Discount Store,1192,Sales Specialist,Bart Simpson,22012.781,484.281182,3360,50.4,,25,25,252
20159,2015,9,105,Tallahassee No.2 Discount Store,1212,Sales Specialist,Lisa Simpson,9413.663,188.27326,2960,44.4,,25,25,222
20159,2015,9,115,New York No.1 Discount Store,1313,Sales Specialist,Jason Carlson,14071.98,239.22366,2600,39,,25,25,195
20159,2015,9,116,Rochester No.1 Discount Store,1323,Sales Specialist,Chris Preston,27404.542,465.877214,2600,39,,25,25,195
20159,2015,9,129,Trenton No.2 Discount Store,1463,Sales Specialist,Enoch Remick,15512.7,341.2794,3360,50.4,,25,25,252
20159,2015,9,131,Newark No.2 Discount Store,1473,Sales Specialist,Henri Burns,26322.584,579.096848,3360,50.4,,25,25,252
20159,2015,9,147,Worcester No.1 Discount Store,1633,Sales Specialist,Izak Cohen,12589.728,214.025376,2600,39,,25,25,195
20159,2015,9,283,Ottawa No.2 Discount Store,2144,Sales Specialist,Brian Smith,1279.046,21.743782,2600,39,,25,25,195
20159,2015,9,285,Toronto No.2 Discount Store,2154,Sales Specialist,James Maloj,25702.44,604.00734,4400,66,,25,25,330
20159,2015,9,286,Toronto No.3 Discount Store,2155,Sales Specialist,June Zilma,14079.202,330.861247,4400,66,,25,25,330
20159,2015,9,288,Montreal No.2 Discount Store,2161,Sales Specialist,Lori Jones,15846.132,348.614904,3360,50.4,,25,25,252
20159,2015,9,289,Vancouver  No.1 Discount Store,2171,Sales Specialist,Andrea Dunker,28664.646,630.622212,3360,50.4,,25,25,252
20159,2015,9,258,Thimphu No.1 Discount Store,2721,Sales Specialist,Dean Halstead,38594.3,656.1031,2502.5,37.5375,,25,25,187.6875
20159,2015,9,293,Hong Kong No.2 Discount Store,2731,Sales Specialist,Bib More,70299.4,1405.988,2849,42.735,,25,25,213.675
20159,2015,9,294,Tehran No.2 Discount Store,2741,Sales Specialist,Adam Savage,72839.7,1456.794,3071,46.065,,25,25,230.325
20159,2015,9,296,Bangkok No.2 Discount Store,2761,Sales Specialist,Jamie Oliver,26554.3,531.086,2849,42.735,,25,25,213.675
20159,2015,9,263,Moscow  No.1 Discount Store,2771,Sales Specialist,Hugo Garcia,4591.12,78.04904,2502.5,37.5375,,25,25,187.6875
20159,2015,9,264,Ashgabat No.1 Discount Store,2783,Sales Specialist,Allan Guinot,48674.5,827.4665,2502.5,37.5375,,25,25,187.6875
20159,2015,9,299,Islamabad  No.2 Discount Store,2791,Sales Specialist,David Grahjam,28668.7,487.3679,2697.5,40.4625,,25,25,202.3125
20159,2015,9,268,Tokyo No.2 Discount Store,2811,Sales Specialist,Bes Jones,44548.2,890.964,3071,46.065,,25,25,230.325
20159,2015,9,301,Osaka No.2 Discount Store,2831,Sales Specialist,Jonas Jones,38006.4,646.1088,2697.5,40.4625,,25,25,202.3125
20159,2015,9,281,Shanghai No.2 Discount Store,2902,Sales Specialist,Moira Gost,27079.7,460.3549,2502.5,37.5375,,25,25,187.6875
20159,2015,9,300,Sydney  No.2 Discount Store,2943,Sales Specialist,Dan Golders,41888.7,712.1079,2600,39,,25,25,195
201510,2015,10,304,Saint Petersburg Discount Store,14,Sales Specialist,Miguel Saenz,7648.448,152.96896,2849,42.735,,25,25,213.675
201510,2015,10,305,Nizhny Novgorod Discount Store,15,Sales Specialist,Kim Akers,5278.024,89.726408,2502.5,37.5375,,25,25,187.6875
201510,2015,10,302,Taipei  Discount Store,24,Sales Specialist,Ming-Yang Xie,55571.8,944.7206,2697.5,40.4625,,25,25,202.3125
201510,2015,10,303,Lisbon Discount Store,25,Sales Specialist,Antonio Alwan,16191.42,275.25414,2697.5,40.4625,,25,25,202.3125
201510,2015,10,1,Seattle No.1 Discount Store,35,Sales Specialist,Roy Antebi,14743.9,250.6463,2600,39,,25,25,195
201510,2015,10,3,Kennewick Discount Store,36,Sales Specialist,Prithvi Raj,18684,317.628,2600,39,,25,25,195
201510,2015,10,4,Bellevue Discount Store,37,Sales Specialist,Luca Argentiero,13231.1,264.622,2960,44.4,,25,25,222
201510,2015,10,5,Redmond Discount Store,38,Sales Specialist,Suriya Sajjateerakool,5851.8,128.7396,3360,50.4,,25,25,252
201510,2015,10,6,Yakima Discount Store,39,Sales Specialist,Zainal Arifin,14237.8,313.2316,3360,50.4,,25,25,252
201510,2015,10,7,Granger Discount Store,40,Sales Specialist,Amy Strande,20007.2,440.1584,3360,50.4,,25,25,252
201510,2015,10,8,Sunnyside Discount Store,41,Sales Specialist,Ties Arts,16417,279.089,2600,39,,25,25,195
201510,2015,10,9,Toppenish Discount Store,42,Sales Specialist,Daniel Taylor,26799,589.578,3360,50.4,,25,25,252
201510,2015,10,10,Wapato Discount Store,43,Sales Specialist,Ronen Ashkenazi,24376,536.272,3360,50.4,,25,25,252
201510,2015,10,11,Cle Elum Discount Store,44,Sales Specialist,Hans-Walter Untch,12479.9,212.1583,2600,39,,25,25,195
201510,2015,10,12,North Bend Discount Store,45,Sales Specialist,Chris Ashton,16370,360.14,3360,50.4,,25,25,252
201510,2015,10,13,Snoqualmie Discount Store,46,Sales Specialist,Michael Vanderhyde,10149.5,223.289,3360,50.4,,25,25,252
201510,2015,10,14,Fall City Discount Store,47,Sales Specialist,Vivian Atlas,19729.8,394.596,2960,44.4,,25,25,222
201510,2015,10,15,Renton Discount Store,48,Sales Specialist,Robin Wakefield,8676.8,190.8896,3360,50.4,,25,25,252
201510,2015,10,16,Everett Discount Store,49,Sales Specialist,Anahita Bahrami,16303.5,358.677,3360,50.4,,25,25,252
201510,2015,10,18,Veradale Discount Store,50,Sales Specialist,Pieter Wycoff,17619.8,299.5366,2600,39,,25,25,195
201510,2015,10,19,Cheney Discount Store,51,Sales Specialist,Dev Balasubramanian,5938.5,100.9545,2600,39,,25,25,195
201510,2015,10,20,Englewood Discount Store,52,Sales Specialist,Steven Wright,13026.5,221.4505,2600,39,,25,25,195
201510,2015,10,22,Westminster Discount Store,54,Sales Specialist,Eiji Yasuda,7040,119.68,2600,39,,25,25,195
201510,2015,10,23,Grand Junction Discount Store,55,Sales Specialist,Ed Banti,39084.7,859.8634,3360,50.4,,25,25,252
201510,2015,10,24,New Castle Discount Store,56,Sales Specialist,Mrina Natarajan,19744.2,434.3724,3360,50.4,,25,25,252
201510,2015,10,25,Greeley  No.1 Discount Store,57,Sales Specialist,Dave Barnett,3674.8,73.496,2960,44.4,,25,25,222
201510,2015,10,26,Loveland Discount Store,58,Sales Specialist,Manuel Oliveira,11550,254.1,3360,50.4,,25,25,252
201510,2015,10,27,Lafayette Discount Store,59,Sales Specialist,Adam Barr,13998.9,237.9813,2600,39,,25,25,195
201510,2015,10,28,Castle Rock Discount Store,60,Sales Specialist,Rok Palcic,14359.7,315.9134,3360,50.4,,25,25,252
201510,2015,10,29,Sedalia Discount Store,61,Sales Specialist,Shai Bassli,12136.8,206.3256,2600,39,,25,25,195
201510,2015,10,30,Fort Collins Discount Store,62,Sales Specialist,Yossi Ran,2900,63.8,3360,50.4,,25,25,252
201510,2015,10,32,Milliken Discount Store,63,Sales Specialist,Shaun Beasley,11929.4,202.7998,2600,39,,25,25,195
201510,2015,10,33,Berthoud Discount Store,64,Sales Specialist,Karolina Salas-Szlejter,15069.8,331.5356,3360,50.4,,25,25,252
201510,2015,10,34,Denver No.1 Discount Store,65,Area Manager,Anna Bedecs,10529.8,247.4503,4400,66,35,,25,374
201510,2015,10,21,Wheat Ridge Discount Store,66,Sales Specialist,Oliver Szimmetat,5799.7,127.5934,3360,50.4,,25,25,252
201510,2015,10,38,Thornton Discount Store,67,Sales Specialist,Ann Beebe,8989,197.758,3360,50.4,,25,25,252
201510,2015,10,39,Littleton Discount Store,68,Sales Specialist,Jeff Teper,5834,128.348,3360,50.4,,25,25,252
201510,2015,10,40,Aurora Discount Store,69,Sales Specialist,Allie Bellew,14996.8,254.9456,2600,39,,25,25,195
201510,2015,10,41,Parker Discount Store,70,Sales Specialist,Siri Velauthapillai,15644.8,344.1856,3360,50.4,,25,25,252
201510,2015,10,42,Green Bay Discount Store,71,Sales Specialist,Nuno Bento,6530,111.01,2600,39,,25,25,195
201510,2015,10,43,Appleton Discount Store,72,Sales Specialist,Anne Wallace,14109.9,310.4178,3360,50.4,,25,25,252
201510,2015,10,44,Menasha Discount Store,73,Sales Specialist,Matt Berg,11099.5,244.189,3360,50.4,,25,25,252
201510,2015,10,45,Oshkosh Discount Store,74,Sales Specialist,John Yokim,9969.8,219.3356,3360,50.4,,25,25,252
201510,2015,10,54,Waukesha No.2 Discount Store,76,Sales Specialist,Bob Hare,19509.1,429.2002,3360,50.4,,25,25,252
201510,2015,10,198,North Harford Discount Store,77,Sales Specialist,Jamie Curtiso,17800,391.6,3360,50.4,,25,25,252
201510,2015,10,57,Port Washington Discount Store,79,Sales Specialist,Jimmy Bischoff,14064.7,309.4234,3360,50.4,,25,25,252
201510,2015,10,58,Sheboygan Discount Store,80,Sales Specialist,Michael Neipper,24969.9,424.4883,2600,39,,25,25,195
201510,2015,10,59,Manitowoc Discount Store,81,Sales Specialist,Ari Bixhorn,8647.9,190.2538,3360,50.4,,25,25,252
201510,2015,10,60,Madison Discount Store,82,Sales Specialist,Paulo Neves,11879.7,261.3534,3360,50.4,,25,25,252
201510,2015,10,61,Oregon Discount Store,83,Sales Specialist,Rex Bloesser,32847.8,558.4126,2600,39,,25,25,195
201510,2015,10,62,Stoughton Discount Store,84,Sales Specialist,Aaron Nicholls,9129.8,182.596,2960,44.4,,25,25,222
201510,2015,10,63,Edgerton Discount Store,85,Sales Specialist,Tomasz Bochenek,18919.9,416.2378,3360,50.4,,25,25,252
201510,2015,10,64,Fort Atkinson Discount Store,86,Sales Specialist,Toby Nixon,9169.8,155.8866,2600,39,,25,25,195
201510,2015,10,51,Racine No.1 Discount Store,87,Sales Specialist,Corinna Bolender,6695.5,147.301,3360,50.4,,25,25,252
201510,2015,10,70,Midland Discount Store,89,Sales Specialist,Raffaella Bonaldi,39598.9,871.1758,3360,50.4,,25,25,252
201510,2015,10,71,Russellville Discount Store,90,Sales Specialist,Jerry Orman,6886.8,137.736,2960,44.4,,25,25,222
201510,2015,10,72,Minden Discount Store,91,Sales Specialist,Laurent Bonnet,24474,538.428,3360,50.4,,25,25,252
201510,2015,10,73,Shreveport Discount Store,92,Sales Specialist,Danni Ortman,29719.8,653.8356,3360,50.4,,25,25,252
201510,2015,10,74,Marshall Discount Store,93,Sales Specialist,Thomas Bouchard,4003.3,88.0726,3360,50.4,,25,25,252
201510,2015,10,75,Longview Discount Store,94,Sales Specialist,Scott Oveson,8824.4,150.0148,2600,39,,25,25,195
201510,2015,10,78,Beaumont No.2 Discount Store,95,Sales Specialist,Martin Skeese,11005,187.085,2600,39,,25,25,195
201510,2015,10,77,Orange Discount Store,96,Sales Specialist,Tude Palma,14337.8,315.4316,3360,50.4,,25,25,252
201510,2015,10,79,Baytown Discount Store,97,Sales Specialist,Peter Bankov,22709.6,386.0632,2600,39,,25,25,195
201510,2015,10,80,La Porte Discount Store,98,Sales Specialist,Dan Park,14948,328.856,3360,50.4,,25,25,252
201510,2015,10,81,Bacliff Discount Store,99,Sales Specialist,Bryan Bredehoeft,21307.8,468.7716,3360,50.4,,25,25,252
201510,2015,10,82,Texas City Discount Store,100,Sales Specialist,Rajesh Patel,39629.8,792.596,2960,44.4,,25,25,222
201510,2015,10,83,Pasadena Discount Store,101,Sales Specialist,Alan Brewer,13338.9,293.4558,3360,50.4,,25,25,252
201510,2015,10,84,Humble Discount Store,102,Sales Specialist,Dorena Paschke,5770.8,98.1036,2600,39,,25,25,195
201510,2015,10,85,Spring Discount Store,103,Sales Specialist,Nick Brigandi,3928,86.416,3360,50.4,,25,25,252
201510,2015,10,86,Austin Discount Store,104,Sales Specialist,Leonids Paturskis,11319.8,192.4366,2600,39,,25,25,195
201510,2015,10,87,San Antonio Discount Store,105,Sales Specialist,Allison Brown,13087.8,287.9316,3360,50.4,,25,25,252
201510,2015,10,88,Cedar Park Discount Store,106,Sales Specialist,Yael Peled,639.6,14.0712,3360,50.4,,25,25,252
201510,2015,10,89,Round Rock Discount Store,107,Sales Specialist,Robert Brown,17429.9,296.3083,2600,39,,25,25,195
201510,2015,10,90,Dallas Discount Store,108,Sales Specialist,Lori Penor,17170,377.74,3360,50.4,,25,25,252
201510,2015,10,91,Georgetown Discount Store,109,Sales Specialist,Daniel Brunner,18499.3,406.9846,3360,50.4,,25,25,252
201510,2015,10,92,Hillsboro Discount Store,110,Sales Specialist,Michel Pereira,9185,156.145,2600,39,,25,25,195
201510,2015,10,93,Arlington Discount Store,111,Sales Specialist,Chris Bryant,8179.2,179.9424,3360,50.4,,25,25,252
201510,2015,10,94,Grand Prairie Discount Store,112,Sales Specialist,Wirote Petchdenlarp,13200,290.4,3360,50.4,,25,25,252
201510,2015,10,95,Desoto Discount Store,113,Sales Specialist,Brian Burke,6247.3,106.2041,2600,39,,25,25,195
201510,2015,10,96,Richardson Discount Store,114,Sales Specialist,Palle Petersen,52799.8,897.5966,2600,39,,25,25,195
201510,2015,10,97,Lewisville Discount Store,115,Sales Specialist,Tzipi Butnaru,24199.7,532.3934,3360,50.4,,25,25,252
201510,2015,10,98,Denton Discount Store,116,Sales Specialist,Terrence Philip,16059.3,353.3046,3360,50.4,,25,25,252
201510,2015,10,99,Fort Worth Discount Store,117,Sales Specialist,Rick Byham,20384.9,346.5433,2600,39,,25,25,195
201510,2015,10,100,Plano Discount Store,118,Sales Specialist,Michal Piaseczny,10228.9,225.0358,3360,50.4,,25,25,252
201510,2015,10,101,Miami No.1 Discount Store,119,Sales Specialist,Reina Cabatana,10935.8,185.9086,2600,39,,25,25,195
201510,2015,10,103,Jacksonville Discount Store,120,Sales Specialist,Pilar Pinilla,9870,167.79,2600,39,,25,25,195
201510,2015,10,104,Tallahassee No.1 Discount Store,121,Sales Specialist,Iulian Calinov,34626,761.772,3360,50.4,,25,25,252
201510,2015,10,107,Sebring Discount Store,123,Sales Specialist,Maria Cameron,30969.7,681.3334,3360,50.4,,25,25,252
201510,2015,10,108,Lakeland Discount Store,124,Sales Specialist,Ekaterina Podkolzina,11768.8,258.9136,3360,50.4,,25,25,252
201510,2015,10,109,Fort Lauderdale Discount Store,125,Sales Specialist,Jamie Campbell,5329.7,117.2534,3360,50.4,,25,25,252
201510,2015,10,110,Orlando Discount Store,126,Sales Specialist,Grigory Pogulsky,10260.8,225.7376,3360,50.4,,25,25,252
201510,2015,10,111,Tampa Discount Store,127,Sales Specialist,Paul Cannon,37628.9,639.6913,2600,39,,25,25,195
201510,2015,10,112,Key West Discount Store,128,Sales Specialist,Josh Pollock,42618.8,724.5196,2600,39,,25,25,195
201510,2015,10,113,Cape Canaveral Discount Store,129,Sales Specialist,Cyril Carbonati,9553.9,162.4163,2600,39,,25,25,195
201510,2015,10,114,Albany Discount Store,130,Sales Specialist,Cristina Potra,21169.4,359.8798,2600,39,,25,25,195
201510,2015,10,117,New York No.2 Discount Store,131,Sales Specialist,Jason Smarters,11415,194.055,2600,39,,25,25,195
201510,2015,10,124,Rochester No.2 Discount Store,132,Sales Specialist,Chris James,12894.9,283.6878,3360,50.4,,25,25,252
201510,2015,10,118,Syracuse Discount Store,133,Sales Specialist,Fernando Caro,20489,450.758,3360,50.4,,25,25,252
201510,2015,10,119,Buffalo Discount Store,134,Sales Specialist,Vishwa Ranjan,48299.7,1062.5934,3360,50.4,,25,25,252
201510,2015,10,17,Spokane Discount Store,135,Sales Specialist,Chase Carpenter,18327.8,366.556,2960,44.4,,25,25,222
201510,2015,10,46,Fond du Lac Discount Store,136,Sales Specialist,Arvind Rao,14218.8,312.8136,3360,50.4,,25,25,252
201510,2015,10,52,Burlington Discount Store,137,Sales Specialist,Carlos Carvallo,19464.7,428.2234,3360,50.4,,25,25,252
201510,2015,10,53,East Troy Discount Store,138,Sales Specialist,Morten Rasmussen,14378,316.316,3360,50.4,,25,25,252
201510,2015,10,120,Plattsburgh Discount Store,139,Sales Specialist,Gitte Casparij,7229.6,122.9032,2600,39,,25,25,195
201510,2015,10,121,Brooklyn Discount Store,140,Sales Specialist,Mike Ray,14563.9,247.5863,2600,39,,25,25,195
201510,2015,10,122,Oswego Discount Store,141,Sales Specialist,Giorgio Cavaglieri,32860,558.62,2600,39,,25,25,195
201510,2015,10,123,Ithaca Discount Store,142,Sales Specialist,April Reagan,18533.3,315.0661,2600,39,,25,25,195
201510,2015,10,125,Queens Discount Store,143,Sales Specialist,Luisa Cazzaniga,18619.7,409.6334,3360,50.4,,25,25,252
201510,2015,10,126,Elmira Discount Store,144,Sales Specialist,Barak Regev,42447.9,933.8538,3360,50.4,,25,25,252
201510,2015,10,127,Poestenkill Discount Store,145,Sales Specialist,Sean Chai,21533,473.726,3360,50.4,,25,25,252
201510,2015,10,128,Trenton No.1 Discount Store,146,Sales Specialist,Enoch Remick,24489.2,538.7624,3360,50.4,,25,25,252
201510,2015,10,130,Newark No.1 Discount Store,147,Sales Specialist,Greg Chapman,10649.1,212.982,2960,44.4,,25,25,222
201510,2015,10,132,Jersey City Discount Store,148,Sales Specialist,Bjorn Rettig,42777.8,727.2226,2600,39,,25,25,195
201510,2015,10,133,Paterson Discount Store,149,Sales Specialist,Neil Charney,3366.8,57.2356,2600,39,,25,25,195
201510,2015,10,134,Clifton Discount Store,150,Sales Specialist,Don Richardson,30485,518.245,2600,39,,25,25,195
201510,2015,10,135,East Orange Discount Store,151,Sales Specialist,Ankur Chavda,16295.8,277.0286,2600,39,,25,25,195
201510,2015,10,136,Passaic Discount Store,152,Sales Specialist,Wendy Richardson,16710,284.07,2600,39,,25,25,195
201510,2015,10,137,Bayonne Discount Store,153,Sales Specialist,Aik Chen,13227.8,291.0116,3360,50.4,,25,25,252
201510,2015,10,138,Vineland Discount Store,154,Sales Specialist,Anders Riis,22999.2,505.9824,3360,50.4,,25,25,252
201510,2015,10,139,New Brunswick Discount Store,155,Sales Specialist,Jeff Chia,8889.8,195.5756,3360,50.4,,25,25,252
201510,2015,10,140,Hackensack Discount Store,156,Sales Specialist,Titti Ringstrom,11234,247.148,3360,50.4,,25,25,252
201510,2015,10,141,Atlantic City Discount Store,157,Sales Specialist,Michal Chmiela,14879.2,297.584,2960,44.4,,25,25,222
201510,2015,10,142,Montclair Discount Store,158,Sales Specialist,John Rodman,8124.4,178.7368,3360,50.4,,25,25,252
201510,2015,10,143,Hoboken Discount Store,159,Sales Specialist,Ray Chow,15393.4,338.6548,3360,50.4,,25,25,252
201510,2015,10,144,Morristown Discount Store,160,Sales Specialist,Don Roessler,21420,471.24,3360,50.4,,25,25,252
201510,2015,10,145,Cape May Discount Store,161,Sales Specialist,Alice Ciccu,50177.8,1103.9116,3360,50.4,,25,25,252
201510,2015,10,146,Boston Discount Store,162,Sales Specialist,Kelly Rollin,7595.5,167.101,3360,50.4,,25,25,252
201510,2015,10,148,Worcester No.2 Discount Store,163,Sales Specialist,David Isaacs,21899.5,481.789,3360,50.4,,25,25,252
201510,2015,10,149,New Bedford Discount Store,164,Sales Specialist,Daniel Roth,25488.5,433.3045,2600,39,,25,25,195
201510,2015,10,150,Attleboro Discount Store,165,Sales Specialist,Aaron Con,11892,202.164,2600,39,,25,25,195
201510,2015,10,151,Lowell Discount Store,166,Sales Specialist,Pablo Rovira Diez,54779.7,1205.1534,3360,50.4,,25,25,252
201510,2015,10,152,Leominster Discount Store,167,Sales Specialist,Kevin Cook,30111.8,662.4596,3360,50.4,,25,25,252
201510,2015,10,153,Hingham Discount Store,168,Sales Specialist,Erik Rucker,8068.6,161.372,2960,44.4,,25,25,222
201510,2015,10,154,Quincy Discount Store,169,Sales Specialist,Jim Corbin,13729.6,302.0512,3360,50.4,,25,25,252
201510,2015,10,155,Framingham Discount Store,170,Sales Specialist,Michael Ruggiero,7417,163.174,3360,50.4,,25,25,252
201510,2015,10,156,Cambridge Discount Store,171,Sales Specialist,Cecilia Cornejo,13059.3,222.0081,2600,39,,25,25,195
201510,2015,10,157,Somerville Discount Store,172,Sales Specialist,Sharon Salavaria,9859.5,167.6115,2600,39,,25,25,195
